PROGRAM_ID,OFFER_ID,SENDER_ID,ACTION,STATUS,MSISDN,NOTIFICATION_MSG
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1045))"
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1046))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1044))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1044))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1044))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1043))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1044))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1044))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_GIWL_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1044))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_GIWL_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1042))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_GIWL_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1042))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1041))"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_OffContactTime_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1041))"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_GIWL_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1042))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_GIWL_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-50TP-noemail-popup.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1042))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1041))"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_OffContactTime_Offer,AIA,smsmt-submit,FAILED,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1041))"
